year,month,day,carrier,origin,dest,delayed
2013,1,9,AA,EWR,DFW,0
2013,1,9,AA,JFK,LAX,0
2013,1,9,UA,EWR,SEA,1
2013,1,9,DL,JFK,LAS,0
2013,1,9,EV,EWR,OMA,1
2013,1,9,B6,JFK,MCO,0
2013,1,9,UA,EWR,SFO,1
2013,1,9,DL,JFK,FLL,0
2013,1,9,9E,JFK,RDU,0
2013,1,9,B6,JFK,SLC,0
2013,1,9,DL,JFK,SLC,1
2013,1,9,DL,LGA,MCO,0
2013,1,9,DL,LGA,MIA,0
2013,1,9,EV,EWR,OKC,0
2013,1,9,DL,LGA,PBI,0
2013,1,9,DL,LGA,TPA,0
2013,1,9,DL,JFK,PHX,0
2013,1,9,EV,EWR,BNA,1
2013,1,9,9E,JFK,CLT,0
2013,1,9,9E,JFK,CLE,0
2013,1,9,AA,LGA,ORD,1
2013,1,9,AA,LGA,DFW,0
2013,1,9,EV,LGA,IAD,0
2013,1,9,AA,JFK,TPA,0
2013,1,9,MQ,JFK,CMH,0
2013,1,9,DL,LGA,FLL,0
2013,1,9,UA,EWR,IAH,1
2013,1,9,9E,JFK,ORD,1
2013,1,9,9E,JFK,JAX,0
2013,1,9,EV,EWR,IAD,0
2013,1,9,EV,EWR,CVG,0
2013,1,9,9E,JFK,IAD,1
2013,1,9,B6,LGA,FLL,0
2013,1,9,EV,LGA,CLE,1
2013,1,9,EV,EWR,CHS,1
2013,1,9,AA,LGA,MIA,0
2013,1,9,B6,JFK,SFO,0
2013,1,9,9E,JFK,BWI,0
2013,1,9,9E,JFK,BUF,0
2013,1,9,EV,EWR,TYS,0
2013,1,9,EV,EWR,BUF,0
2013,1,9,EV,EWR,ALB,0
2013,1,9,VX,JFK,LAX,0
2013,1,9,DL,JFK,BOS,0
2013,1,9,B6,JFK,TPA,0
2013,1,9,UA,LGA,ORD,0
2013,1,9,US,LGA,DCA,0
2013,1,9,DL,LGA,ATL,0
2013,1,9,MQ,JFK,RDU,0
2013,1,9,UA,EWR,MIA,0
2013,1,9,US,LGA,BOS,0
2013,1,9,9E,LGA,TYS,0
2013,1,9,B6,JFK,FLL,0
2013,1,9,UA,EWR,TPA,0
2013,1,9,EV,EWR,DCA,1
2013,1,9,EV,EWR,DSM,1
2013,1,9,MQ,LGA,CMH,0
2013,1,9,AA,JFK,BOS,0
2013,1,9,UA,EWR,CLE,1
2013,1,9,WN,EWR,MDW,1
2013,1,9,MQ,LGA,ATL,0
2013,1,9,AA,JFK,SJU,1
2013,1,9,UA,JFK,LAX,0
2013,1,9,FL,LGA,CAK,0
2013,1,9,UA,EWR,DFW,0
2013,1,9,B6,JFK,AUS,0
2013,1,9,9E,JFK,PHL,0
2013,1,9,UA,EWR,MCO,1
2013,1,9,9E,JFK,CVG,1
2013,1,9,EV,EWR,TUL,1
2013,1,9,EV,EWR,GSO,1
2013,1,9,EV,EWR,MSP,1
2013,1,9,UA,EWR,BOS,0
2013,1,9,9E,JFK,DCA,0
2013,1,9,EV,EWR,MKE,1
2013,1,9,AA,LGA,ORD,0
2013,1,9,B6,JFK,MSY,0
2013,1,9,EV,EWR,STL,0
2013,1,9,MQ,LGA,RDU,0
2013,1,9,MQ,LGA,DTW,0
2013,1,9,UA,EWR,PBI,1
2013,1,9,B6,JFK,HOU,0
2013,1,9,WN,LGA,MDW,0
2013,1,9,B6,EWR,BOS,0
2013,1,9,US,LGA,DCA,0
2013,1,9,B6,LGA,MCO,0
2013,1,9,US,LGA,BOS,0
2013,1,9,EV,EWR,SDF,0
2013,1,9,MQ,LGA,CLT,0
2013,1,9,EV,EWR,RIC,0
2013,1,9,DL,JFK,LAX,0
2013,1,9,EV,EWR,GSP,1
2013,1,9,B6,JFK,BOS,0
2013,1,9,EV,EWR,MHT,1
2013,1,9,MQ,LGA,BNA,0
2013,1,9,EV,EWR,DCA,0
2013,1,9,MQ,JFK,DCA,0
2013,1,9,UA,EWR,BQN,1
2013,1,9,EV,EWR,PVD,0
2013,1,9,EV,EWR,PHL,0
2013,1,9,EV,EWR,JAX,1
2013,1,9,B6,JFK,FLL,0
2013,1,9,B6,JFK,LAS,0
2013,1,9,B6,JFK,SJU,0
2013,1,9,AA,JFK,LAX,0
2013,1,9,DL,LGA,PWM,0
2013,1,9,UA,EWR,BOS,1
2013,1,9,EV,EWR,PWM,0
2013,1,9,EV,EWR,BTV,0
2013,1,9,DL,LGA,MSY,1
2013,1,9,MQ,EWR,ORD,1
2013,1,9,EV,EWR,BWI,0
2013,1,9,B6,LGA,FLL,1
2013,1,9,UA,EWR,LAS,1
2013,1,9,B6,JFK,MCO,1
2013,1,9,B6,JFK,SJU,0
2013,1,9,B6,JFK,PWM,0
2013,1,9,B6,JFK,BTV,0
2013,1,9,B6,JFK,ROC,0
2013,1,9,B6,JFK,BUF,0
2013,1,9,B6,JFK,SYR,0
2013,1,10,B6,JFK,BQN,0
2013,1,10,B6,JFK,PSE,1
2013,1,10,US,EWR,CLT,0
2013,1,10,UA,EWR,IAH,0
2013,1,10,UA,LGA,IAH,0
2013,1,10,AA,JFK,MIA,0
2013,1,10,B6,JFK,BQN,0
2013,1,10,B6,EWR,BOS,0
2013,1,10,EV,LGA,IAD,0
2013,1,10,US,LGA,BOS,0
2013,1,10,EV,JFK,IAD,0
2013,1,10,AA,LGA,DFW,0
2013,1,10,B6,EWR,FLL,0
2013,1,10,DL,LGA,DTW,0
2013,1,10,AA,LGA,ORD,0
2013,1,10,MQ,LGA,DTW,0
2013,1,10,US,LGA,DCA,0
2013,1,10,B6,LGA,FLL,0
2013,1,10,WN,LGA,MDW,0
2013,1,10,FL,LGA,ATL,0
2013,1,10,MQ,LGA,ATL,0
2013,1,10,B6,JFK,RSW,0
2013,1,10,UA,JFK,SFO,0
2013,1,10,EV,EWR,MKE,1
2013,1,10,EV,EWR,DTW,0
2013,1,10,B6,JFK,FLL,0
2013,1,10,EV,EWR,IAD,0
2013,1,10,DL,LGA,ATL,0
2013,1,10,US,JFK,PHL,0
2013,1,10,UA,EWR,CLE,0
2013,1,10,EV,EWR,MSP,0
2013,1,10,DL,LGA,MSP,0
2013,1,10,WN,EWR,MDW,0
2013,1,10,UA,EWR,BOS,0
2013,1,10,AA,EWR,MIA,0
2013,1,10,AA,LGA,MIA,0
2013,1,10,MQ,LGA,RDU,0
2013,1,10,UA,JFK,LAX,0
2013,1,10,EV,EWR,CVG,0
2013,1,10,B6,JFK,PBI,0
2013,1,10,B6,JFK,SJU,0
2013,1,10,US,JFK,CLT,0
2013,1,10,9E,JFK,ATL,0
2013,1,10,DL,EWR,ATL,0
2013,1,10,EV,EWR,BUF,0
2013,1,10,MQ,LGA,CLT,0
2013,1,10,DL,LGA,MSY,0
2013,1,10,WN,EWR,BWI,0
2013,1,10,US,EWR,CLT,1
2013,1,10,B6,JFK,TPA,0
2013,1,10,MQ,LGA,MSP,0
2013,1,10,UA,LGA,IAH,1
2013,1,10,EV,EWR,IND,0
2013,1,10,B6,LGA,TPA,0
2013,1,10,AA,LGA,ORD,0
2013,1,10,US,LGA,CLT,0
2013,1,10,EV,EWR,PIT,0
2013,1,10,WN,LGA,DEN,0
2013,1,10,EV,EWR,CLT,0
2013,1,10,UA,EWR,PHX,0
2013,1,10,B6,JFK,BOS,0
2013,1,10,UA,EWR,PBI,0
2013,1,10,EV,EWR,BNA,0
2013,1,10,EV,EWR,CMH,0
2013,1,10,EV,EWR,RDU,0
2013,1,10,UA,EWR,AUS,0
2013,1,10,UA,EWR,SFO,0
2013,1,10,AA,JFK,SJU,0
2013,1,10,B6,JFK,MCO,0
2013,1,10,UA,EWR,FLL,0
2013,1,10,EV,EWR,SDF,0
2013,1,10,UA,LGA,DEN,0
2013,1,10,EV,EWR,DCA,0
2013,1,10,B6,JFK,BUF,0
2013,1,10,US,EWR,CLT,0
2013,1,10,DL,JFK,SLC,0
2013,1,10,DL,LGA,ATL,0
2013,1,10,US,LGA,BOS,0
2013,1,10,AA,JFK,MCO,0
2013,1,10,DL,LGA,MIA,0
2013,1,10,UA,EWR,ORD,0
2013,1,10,MQ,LGA,XNA,0
2013,1,10,US,LGA,DCA,0
2013,1,10,DL,LGA,MCO,0
2013,1,10,DL,JFK,SFO,0
2013,1,10,DL,LGA,FLL,0
2013,1,10,UA,EWR,DEN,0
2013,1,10,UA,EWR,BOS,0
2013,1,10,AA,LGA,MIA,0
2013,1,10,DL,JFK,LAX,0
2013,1,10,AA,LGA,ORD,0
2013,1,10,WN,EWR,HOU,0
2013,1,10,UA,LGA,ORD,0
2013,1,10,VX,JFK,LAX,0
2013,1,10,UA,EWR,SNA,0
2013,1,10,B6,JFK,LAX,0
2013,1,10,MQ,EWR,ORD,0
2013,1,10,UA,EWR,LAS,0
2013,1,10,EV,EWR,MSY,0
2013,1,10,UA,EWR,MIA,1
2013,1,10,B6,JFK,SJU,0
2013,1,10,UA,EWR,LAX,1
2013,1,10,FL,LGA,MKE,0
2013,1,10,AA,JFK,MIA,0
2013,1,10,UA,EWR,MCO,0
2013,1,10,UA,JFK,SFO,0
2013,1,10,AA,JFK,FLL,0
2013,1,10,DL,LGA,DTW,0
2013,1,10,EV,EWR,DTW,0
2013,1,10,UA,EWR,PBI,0
2013,1,10,AS,EWR,SEA,0
2013,1,10,B6,JFK,IAD,0
2013,1,10,AA,JFK,LAX,0
2013,1,10,B6,JFK,FLL,1
2013,1,10,UA,LGA,IAH,0
2013,1,10,AA,LGA,DFW,0
2013,1,10,AA,EWR,DFW,0
2013,1,10,UA,EWR,RSW,0
2013,1,10,B6,JFK,SRQ,0
2013,1,10,DL,EWR,ATL,0
2013,1,10,VX,JFK,SFO,0
2013,1,10,B6,LGA,MCO,1
2013,1,10,DL,JFK,SEA,0
2013,1,10,UA,EWR,TPA,0
2013,1,10,UA,EWR,IAH,0
2013,1,10,AA,LGA,ORD,0
2013,1,10,EV,EWR,STL,0
2013,1,10,B6,JFK,SFO,0
2013,1,10,UA,EWR,SJU,0
2013,1,10,UA,EWR,ORD,0
2013,1,10,B6,JFK,ORD,1
2013,1,10,9E,JFK,PIT,0
2013,1,10,DL,LGA,MSP,0
2013,1,10,B6,JFK,SYR,0
2013,1,10,9E,EWR,CVG,0
2013,1,10,EV,EWR,MSP,0
2013,1,10,EV,EWR,SYR,0
2013,1,10,AA,LGA,MIA,0
2013,1,10,DL,LGA,ATL,0
2013,1,10,UA,JFK,SFO,0
2013,1,10,US,LGA,CLT,0
2013,1,10,US,LGA,BOS,0
2013,1,10,US,LGA,DCA,0
2013,1,10,WN,LGA,MDW,0
2013,1,10,UA,LGA,DEN,0
2013,1,10,EV,EWR,OMA,0
2013,1,10,UA,EWR,DFW,0
2013,1,10,EV,EWR,BTV,0
2013,1,10,EV,EWR,MHT,0
2013,1,10,B6,EWR,MCO,0
2013,1,10,DL,JFK,FLL,0
2013,1,10,B6,JFK,CLT,0
2013,1,10,FL,LGA,ATL,0
2013,1,10,B6,EWR,BOS,0
2013,1,10,B6,JFK,FLL,0
2013,1,10,DL,JFK,MIA,0
2013,1,10,WN,EWR,PHX,0
2013,1,10,AA,JFK,SFO,1
2013,1,10,MQ,JFK,RDU,0
2013,1,10,EV,EWR,MEM,0
2013,1,10,9E,JFK,MSP,0
2013,1,10,B6,JFK,LAS,1
2013,1,10,DL,JFK,MCO,0
2013,1,10,EV,EWR,DAY,0
2013,1,10,MQ,LGA,CMH,0
2013,1,10,UA,EWR,SAN,0
2013,1,10,AA,JFK,STT,0
2013,1,10,B6,JFK,PIT,0
2013,1,10,AA,JFK,BOS,0
2013,1,10,US,EWR,CLT,0
2013,1,10,9E,JFK,ORD,0
2013,1,10,DL,JFK,ATL,0
2013,1,10,DL,LGA,TPA,0
2013,1,10,DL,JFK,LAS,0
2013,1,10,DL,JFK,TPA,0
2013,1,10,EV,EWR,MYR,0
2013,1,10,9E,JFK,BWI,0
2013,1,10,DL,LGA,DEN,0
2013,1,10,9E,JFK,BUF,0
2013,1,10,B6,JFK,SJU,0
2013,1,10,MQ,LGA,BNA,0
2013,1,10,MQ,JFK,DCA,0
2013,1,10,AA,LGA,ORD,0
2013,1,10,B6,JFK,JAX,0
2013,1,10,EV,EWR,GRR,0
2013,1,10,AA,LGA,STL,0
2013,1,10,US,JFK,CLT,0
2013,1,10,EV,EWR,GSO,0
2013,1,10,9E,JFK,RDU,0
2013,1,10,B6,JFK,SAN,0
2013,1,10,DL,LGA,PBI,0
2013,1,10,UA,JFK,LAX,0
2013,1,10,WN,EWR,MDW,0
2013,1,10,F9,LGA,DEN,0
2013,1,10,MQ,LGA,ATL,0
2013,1,10,UA,EWR,SFO,0
2013,1,10,DL,JFK,SJU,0
2013,1,10,UA,EWR,FLL,0
2013,1,10,AA,LGA,DFW,0
2013,1,10,EV,EWR,PWM,0
2013,1,10,9E,JFK,BOS,0
2013,1,10,UA,EWR,MCO,0
2013,1,10,UA,EWR,BOS,0
2013,1,10,EV,EWR,JAX,0
2013,1,10,EV,EWR,RDU,0
2013,1,10,EV,EWR,RIC,0
2013,1,10,9E,JFK,DCA,0
2013,1,10,B6,EWR,RSW,0
2013,1,10,US,LGA,CLT,0
2013,1,10,AA,JFK,SJU,0
2013,1,10,EV,EWR,DTW,0
2013,1,10,EV,EWR,XNA,0
2013,1,10,EV,EWR,DTW,0
2013,1,10,EV,EWR,MCI,1
2013,1,10,B6,JFK,AUS,0
2013,1,10,US,LGA,BOS,0
2013,1,10,US,LGA,DCA,0
2013,1,10,UA,EWR,LAS,0
2013,1,10,DL,JFK,LAX,0
2013,1,10,DL,LGA,DTW,0
2013,1,10,UA,EWR,MIA,0
2013,1,10,UA,LGA,IAH,0
2013,1,10,UA,EWR,ORD,0
2013,1,10,AA,JFK,LAX,0
2013,1,10,DL,EWR,ATL,0
2013,1,10,MQ,LGA,RDU,1
2013,1,10,UA,EWR,DEN,0
2013,1,10,B6,JFK,TPA,0
2013,1,10,DL,LGA,ATL,0
2013,1,10,UA,EWR,TPA,0
2013,1,10,HA,JFK,HNL,0
2013,1,10,DL,LGA,MCO,0
2013,1,10,MQ,LGA,DTW,0
2013,1,10,UA,EWR,CLE,0
2013,1,10,AA,JFK,MIA,0
2013,1,10,DL,LGA,FLL,0
2013,1,10,EV,EWR,CVG,0
2013,1,10,UA,EWR,PBI,0
2013,1,10,B6,JFK,RDU,0
2013,1,10,UA,EWR,IAH,0
2013,1,10,UA,EWR,STT,0
2013,1,10,B6,JFK,ROC,0
2013,1,10,B6,JFK,BTV,0
2013,1,10,MQ,LGA,CLT,0
2013,1,10,B6,JFK,FLL,0
2013,1,10,AA,LGA,DFW,0
2013,1,10,AA,EWR,DFW,0
2013,1,10,EV,EWR,DCA,0
2013,1,10,UA,EWR,LAX,0
2013,1,10,B6,JFK,BOS,0
2013,1,10,B6,JFK,MSY,1
2013,1,10,B6,EWR,SJU,0
2013,1,10,EV,EWR,ATL,0
2013,1,10,9E,JFK,ROC,0
2013,1,10,VX,JFK,LAS,0
2013,1,10,EV,EWR,STL,0
2013,1,10,B6,JFK,BUF,0
2013,1,10,9E,JFK,DTW,1
2013,1,10,B6,LGA,RSW,1
2013,1,10,B6,LGA,FLL,0
2013,1,10,AA,LGA,MIA,0
2013,1,10,B6,JFK,PWM,0
2013,1,10,AA,LGA,ORD,0
2013,1,10,VX,JFK,LAX,1
2013,1,10,9E,LGA,GRR,0
2013,1,10,WN,LGA,BNA,0
2013,1,10,MQ,LGA,CLE,1
2013,1,10,UA,EWR,EGE,0
2013,1,10,EV,EWR,BNA,0
2013,1,10,B6,JFK,MCO,0
2013,1,10,WN,LGA,MKE,0
2013,1,10,UA,LGA,ORD,0
2013,1,10,US,LGA,BOS,0
2013,1,10,B6,EWR,FLL,0
2013,1,10,MQ,LGA,BNA,0
2013,1,10,9E,JFK,PHL,0
2013,1,10,EV,EWR,IND,0
2013,1,10,WN,EWR,DEN,1
2013,1,10,MQ,LGA,ATL,1
2013,1,10,UA,EWR,SEA,0
2013,1,10,B6,JFK,LAS,1
2013,1,10,DL,LGA,ATL,0
2013,1,10,US,LGA,CLT,0
2013,1,10,DL,JFK,LAS,0
2013,1,10,US,LGA,DCA,0
2013,1,10,UA,EWR,FLL,0
2013,1,10,US,JFK,PHX,0
2013,1,10,UA,EWR,MCO,0
2013,1,10,MQ,EWR,ORD,0
2013,1,10,DL,JFK,SFO,0
2013,1,10,UA,LGA,IAH,0
2013,1,10,US,EWR,PHX,0
2013,1,10,EV,EWR,IAD,0
2013,1,10,DL,LGA,MSP,0
2013,1,10,US,JFK,CLT,0
2013,1,10,AA,LGA,DFW,0
2013,1,10,FL,LGA,ATL,0
2013,1,10,DL,LGA,SRQ,0
2013,1,10,DL,EWR,ATL,0
2013,1,10,EV,EWR,DTW,0
2013,1,10,EV,JFK,IAD,1
2013,1,10,AA,JFK,LAX,0
2013,1,10,B6,JFK,SFO,0
2013,1,10,VX,JFK,SFO,0
2013,1,10,MQ,LGA,RDU,0
2013,1,10,US,EWR,CLT,1
2013,1,10,B6,JFK,MCO,0
2013,1,10,EV,EWR,MKE,0
2013,1,10,DL,LGA,MEM,0
2013,1,10,UA,EWR,IAH,0
2013,1,10,AA,JFK,SFO,1
2013,1,10,EV,EWR,RDU,0
2013,1,10,UA,EWR,LAS,0
2013,1,10,UA,EWR,RSW,0
2013,1,10,AA,LGA,DFW,0
2013,1,10,EV,EWR,BUF,0
2013,1,10,B6,JFK,BOS,1
2013,1,10,DL,LGA,MIA,0
2013,1,10,DL,LGA,ATL,0
2013,1,10,US,LGA,BOS,0
2013,1,10,UA,EWR,BOS,0
2013,1,10,UA,JFK,SFO,0
2013,1,10,US,LGA,DCA,0
2013,1,10,MQ,JFK,DCA,0
2013,1,10,WN,LGA,MDW,0
2013,1,10,B6,JFK,BTV,0
2013,1,10,B6,LGA,PBI,1
2013,1,10,AA,LGA,MIA,0
2013,1,10,MQ,LGA,DTW,1
2013,1,10,WN,LGA,STL,0
2013,1,10,UA,EWR,SFO,0
2013,1,10,EV,LGA,PIT,0
2013,1,10,DL,LGA,DTW,0
2013,1,10,MQ,LGA,CMH,0
2013,1,10,UA,EWR,PBI,0
2013,1,10,UA,LGA,DEN,0
2013,1,10,EV,LGA,IAD,1
2013,1,10,AA,LGA,ORD,0
2013,1,10,EV,EWR,CHS,1
2013,1,10,MQ,EWR,ORD,1
2013,1,10,DL,JFK,SJU,0
2013,1,10,B6,EWR,MCO,0
2013,1,10,US,LGA,CLT,0
2013,1,10,B6,JFK,RSW,0
2013,1,10,DL,JFK,MCO,0
2013,1,10,WN,EWR,STL,0
2013,1,10,UA,JFK,LAX,0
2013,1,10,MQ,LGA,CLE,0
2013,1,10,DL,LGA,MSP,0
2013,1,10,UA,EWR,MCO,0
2013,1,10,DL,JFK,SLC,1
2013,1,10,EV,EWR,BTV,0
2013,1,10,UA,EWR,DEN,0
2013,1,10,DL,LGA,FLL,0
2013,1,10,DL,LGA,TPA,0
2013,1,10,B6,JFK,LAX,0
2013,1,10,UA,EWR,TPA,0
2013,1,10,AA,EWR,MIA,0
2013,1,10,DL,EWR,ATL,0
2013,1,10,DL,LGA,PBI,0
2013,1,10,EV,EWR,ORF,0
2013,1,10,FL,LGA,CAK,0
2013,1,10,EV,EWR,MCI,1
2013,1,10,B6,JFK,HOU,0
2013,1,10,MQ,LGA,MSP,1
2013,1,10,9E,JFK,BOS,0
2013,1,10,MQ,LGA,ATL,0
2013,1,10,US,JFK,CLT,0
2013,1,10,B6,EWR,BOS,0
2013,1,10,DL,JFK,LAX,0
2013,1,10,DL,LGA,ATL,0
2013,1,10,MQ,LGA,RDU,0
2013,1,10,MQ,JFK,DCA,0
2013,1,10,UA,EWR,IAH,0
2013,1,10,US,LGA,DCA,0
2013,1,10,US,LGA,BOS,0
2013,1,10,AA,JFK,LAX,0
2013,1,10,EV,EWR,RDU,1
2013,1,10,AA,LGA,DFW,0
2013,1,10,EV,EWR,JAX,0
2013,1,10,B6,JFK,SYR,0
2013,1,10,WN,EWR,BWI,0
2013,1,10,WN,EWR,MDW,0
2013,1,10,EV,EWR,PWM,0
2013,1,10,EV,EWR,CLT,0
2013,1,10,MQ,EWR,ORD,0
2013,1,10,B6,JFK,LGB,0
2013,1,10,B6,JFK,BUF,0
2013,1,10,EV,EWR,DAY,0
2013,1,10,UA,EWR,SFO,0
2013,1,10,WN,LGA,MKE,0
2013,1,10,MQ,JFK,RDU,0
2013,1,10,EV,EWR,ATL,1
2013,1,10,DL,LGA,DTW,0
2013,1,10,UA,EWR,PHX,1
2013,1,10,UA,EWR,MIA,0
2013,1,10,DL,JFK,SLC,0
2013,1,10,AA,LGA,DFW,0
2013,1,10,AA,EWR,DFW,0
2013,1,10,AA,JFK,BOS,0
2013,1,10,EV,EWR,ATL,0
2013,1,10,AA,LGA,MIA,0
2013,1,10,B6,JFK,BOS,0
2013,1,10,EV,EWR,RIC,0
2013,1,10,UA,LGA,IAH,0
2013,1,10,US,LGA,BOS,0
2013,1,10,DL,LGA,MCO,0
2013,1,10,UA,EWR,MCO,0
2013,1,10,UA,EWR,DFW,0
2013,1,10,9E,JFK,PHL,0
2013,1,10,AA,JFK,MIA,0
2013,1,10,B6,JFK,PBI,0
2013,1,10,MQ,LGA,CMH,0
2013,1,10,US,LGA,DCA,0
2013,1,10,AA,LGA,ORD,0
2013,1,10,US,LGA,CLT,0
2013,1,10,B6,JFK,ROC,0
2013,1,10,WN,EWR,HOU,0
2013,1,10,9E,EWR,CVG,0
2013,1,10,EV,EWR,STL,0
2013,1,10,MQ,LGA,BNA,1
2013,1,10,EV,EWR,BUF,0
2013,1,10,WN,LGA,DEN,1
2013,1,10,EV,EWR,DCA,0
2013,1,10,EV,EWR,BDL,0
2013,1,10,B6,JFK,FLL,0
2013,1,10,EV,EWR,DTW,1
2013,1,10,MQ,LGA,DTW,0
2013,1,10,FL,LGA,ATL,0
2013,1,10,MQ,LGA,RDU,0
2013,1,10,US,EWR,CLT,0
2013,1,10,VX,JFK,LAX,0
2013,1,10,UA,EWR,ORD,1
2013,1,10,UA,EWR,LAX,0
2013,1,10,B6,LGA,SRQ,0
2013,1,10,EV,EWR,MEM,0
2013,1,10,EV,EWR,BTV,0
2013,1,10,B6,EWR,FLL,0
2013,1,10,DL,JFK,ATL,0
2013,1,10,AA,LGA,DFW,0
2013,1,10,UA,EWR,BOS,1
2013,1,10,B6,JFK,PWM,0
2013,1,10,UA,EWR,FLL,0
2013,1,10,UA,EWR,PBI,0
2013,1,10,EV,EWR,BWI,0
2013,1,10,B6,LGA,PBI,0
2013,1,10,AA,JFK,LAX,0
2013,1,10,B6,JFK,SJU,0
2013,1,10,DL,LGA,ATL,1
2013,1,10,WN,EWR,PHX,0
2013,1,10,UA,EWR,HNL,0
2013,1,10,UA,EWR,IAH,0
2013,1,10,EV,EWR,MSN,0
2013,1,10,MQ,LGA,CLT,0
2013,1,10,B6,JFK,JAX,0
2013,1,10,DL,LGA,MSY,0
2013,1,10,US,EWR,PHX,0
2013,1,10,B6,JFK,SEA,0
2013,1,10,AA,LGA,MIA,0
2013,1,10,EV,EWR,IAD,1
2013,1,10,EV,EWR,CHS,0
2013,1,10,US,LGA,DCA,0
2013,1,10,B6,JFK,MCO,0
2013,1,10,DL,LGA,FLL,0
2013,1,10,US,LGA,BOS,0
2013,1,10,EV,JFK,IAD,0
2013,1,10,DL,LGA,ATL,0
2013,1,10,B6,JFK,TPA,0
2013,1,10,FL,LGA,ATL,0
2013,1,10,MQ,LGA,CLE,0
2013,1,10,B6,LGA,FLL,1
2013,1,10,WN,LGA,MDW,0
2013,1,10,B6,JFK,BOS,0
2013,1,10,MQ,EWR,ORD,0
2013,1,10,DL,EWR,ATL,0
2013,1,10,EV,EWR,MHT,1
2013,1,10,EV,EWR,CVG,0
2013,1,10,MQ,LGA,MSP,0
2013,1,10,EV,EWR,MSP,0
2013,1,10,UA,EWR,ORD,0
2013,1,10,UA,EWR,TPA,0
2013,1,10,AA,EWR,DFW,0
2013,1,10,DL,LGA,MCI,0
2013,1,10,B6,JFK,SRQ,0
2013,1,10,DL,JFK,SFO,0
2013,1,10,YV,LGA,IAD,0
2013,1,10,DL,LGA,PBI,0
2013,1,10,EV,EWR,DCA,0
2013,1,10,DL,LGA,MSP,0
2013,1,10,UA,EWR,CLE,0
2013,1,10,UA,EWR,RSW,0
2013,1,10,EV,EWR,STL,0
2013,1,10,UA,EWR,BOS,0
2013,1,10,UA,LGA,IAH,0
2013,1,10,US,LGA,CLT,0
2013,1,10,EV,EWR,MCI,0
2013,1,10,MQ,LGA,ATL,0
2013,1,10,9E,JFK,BOS,0
2013,1,10,MQ,JFK,CLE,0
2013,1,10,B6,LGA,FLL,1
2013,1,10,EV,EWR,GSP,0
2013,1,10,MQ,JFK,RDU,0
2013,1,10,AA,JFK,MIA,0
2013,1,10,DL,LGA,DTW,0
2013,1,10,9E,JFK,BUF,0
2013,1,10,UA,EWR,MIA,0
2013,1,10,UA,EWR,FLL,0
2013,1,10,US,LGA,DCA,0
2013,1,10,9E,JFK,ORF,0
2013,1,10,B6,JFK,BUF,0
2013,1,10,US,LGA,BOS,0
2013,1,10,B6,EWR,MCO,1
2013,1,10,B6,JFK,SYR,0
2013,1,10,MQ,LGA,CMH,0
2013,1,10,AA,LGA,ORD,0
2013,1,10,UA,EWR,SFO,0
2013,1,10,AA,JFK,MCO,0
2013,1,10,AA,LGA,MIA,0
2013,1,10,DL,LGA,ATL,0
2013,1,10,EV,EWR,JAX,0
2013,1,10,B6,LGA,MCO,0
2013,1,10,DL,JFK,LAX,0
2013,1,10,US,EWR,CLT,0
2013,1,10,EV,EWR,RDU,0
2013,1,10,UA,EWR,AUS,1
2013,1,10,MQ,LGA,RDU,0
2013,1,10,UA,EWR,ORD,0
2013,1,10,EV,EWR,CLT,0
2013,1,10,9E,JFK,DCA,0
2013,1,10,MQ,LGA,CLT,0
2013,1,10,AA,LGA,DFW,0
2013,1,10,B6,JFK,PBI,1
2013,1,10,UA,LGA,DEN,0
2013,1,10,UA,EWR,LAX,0
2013,1,10,UA,EWR,MCO,0
2013,1,10,WN,LGA,MKE,0
2013,1,10,MQ,JFK,IND,0
2013,1,10,B6,EWR,TPA,0
2013,1,10,MQ,JFK,PIT,0
2013,1,10,9E,JFK,IAD,0
2013,1,10,B6,JFK,MSY,0
2013,1,10,EV,EWR,MKE,0
2013,1,10,EV,EWR,DTW,1
2013,1,10,DL,LGA,MIA,0
2013,1,10,EV,EWR,GRR,1
2013,1,10,EV,EWR,PWM,1
2013,1,10,MQ,JFK,DCA,0
2013,1,10,UA,EWR,IAH,1
2013,1,10,9E,LGA,RIC,0
2013,1,10,AA,LGA,STL,0
2013,1,10,EV,EWR,BNA,0
2013,1,10,US,LGA,CLT,0
2013,1,10,EV,EWR,ORF,0
2013,1,10,EV,EWR,CVG,0
2013,1,10,AA,JFK,FLL,0
2013,1,10,MQ,LGA,XNA,0
2013,1,10,UA,JFK,SFO,1
2013,1,10,UA,LGA,ORD,1
2013,1,10,AA,JFK,SFO,0
2013,1,10,MQ,JFK,CMH,0
2013,1,10,AA,LGA,DFW,0
2013,1,10,9E,JFK,BWI,0
2013,1,10,9E,JFK,ORD,0
2013,1,10,9E,JFK,ROC,0
2013,1,10,DL,JFK,FLL,0
2013,1,10,UA,LGA,CLE,0
2013,1,10,DL,LGA,MCO,0
2013,1,10,UA,EWR,FLL,0
2013,1,10,UA,JFK,LAX,0
2013,1,10,AA,JFK,LAX,0
2013,1,10,DL,JFK,ATL,0
2013,1,10,DL,JFK,SLC,0
2013,1,10,DL,EWR,ATL,0
2013,1,10,AA,JFK,SJU,0
2013,1,10,9E,JFK,MSP,0
2013,1,10,DL,LGA,TPA,0
2013,1,10,DL,JFK,DTW,0
